STUDENT_IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE1,STDNT_TEST_ENTRANCE2,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,CORE_COURSE_NAME_4_F,CORE_COURSE_GRADE_4_F,CORE_COURSE_NAME_5_F,CORE_COURSE_GRADE_5_F,CORE_COURSE_NAME_6_F,CORE_COURSE_GRADE_6_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,CORE_COURSE_NAME_4_S,CORE_COURSE_GRADE_4_S,CORE_COURSE_NAME_5_S,CORE_COURSE_GRADE_5_S,CORE_COURSE_NAME_6_S,CORE_COURSE_GRADE_6_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,HIGH_SCHL_NAME,FATHER_HI_EDU_CD,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_CD,MOTHER_HI_EDU_DESC,DEGREE_GROUP_CD,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED,credit_momentum,credit_momentum_label,gateway_struggle,gateway_performance,extreme_unmet_need,unmet_need_segment,low_earned_hours,risk_score,risk_category,gpa_quartile,test_quartile,weak_preparation,efc_segment,financial_profile,gross_need_quartile,unmet_need_quartile,net_price_category,unmet_need_normalized,efc_normalized,financial_stress_score,financial_stress_level,revenue_if_retained,revenue_loss_if_not_returned,full_time_first_term,full_time_label,credit_intensity,second_term_enrolled,second_term_status,has_both_terms,credit_change,credit_momentum_trend,first_term_year,first_term_month,admission_season,cohort,father_first_gen,mother_first_gen,first_gen,first_gen_label,residency_label,distance_category,off_campus,out_of_state,demographic_disadvantage_score,demographic_disadvantage_level
7942514,18,F,BGD 1,Y,N,Undeclared,N,,920.0,910.0,201008,ARTH 1100,D,CPSC 1105,D,MATH 1111,C,ITDS 2735,B,,,,,201102,ANTH 1107,F,POLS 1101,F,PSYC 1101,D,ENGL 1101,C,ITDS 2748,C,,,Off Campus,1,69.0,2.75,SCHOOL 10,2.0,High School,3.0,College/Beyond,B,Bachelors,13,13,13.0,7.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),0,1,2-Moderate Risk,Q1-Lowest,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,-6.0,Major Drop (>3 hrs),2010,8,Summer,Summer 2010,1,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7934722,18,F,BGD 3,Y,N,Biology,N,,960.0,950.0,200908,BIOL 1215K,D,MATH 1111,D,MUSC 1100,C,ENGL 1101,B,,,,,201002,ENGL 1102,F,HIST 2111,F,MATH 1113,F,SPAN 1001,F,,,,,On Campus,1,150.0,3.0,SCHOOL 31,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,15,8,15.0,3.0,0,0,1168800,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q2-Below Avg,Q2-Below Avg,0,High EFC (>$810k),High EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.1948019480194802,1.231274040861019,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,-5.0,Major Drop (>3 hrs),2009,8,Summer,Summer 2009,0,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7782060,18,M,BGD 3,Y,N,Exercise Science,N,,990.0,990.0,201008,CHEM 1151,D,HIST 2111,D,CHEM 1151L,B,,,,,,,201102,COMM 1110,F,PSYC 1101,F,ENGL 1101,D,,,,,,,On Campus,1,138.0,2.5,SCHOOL 236,2.0,High School,2.0,High School,B,Bachelors,13,7,15.0,2.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q1-Lowest,Q2-Below Avg,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,-5.0,Major Drop (>3 hrs),2010,8,Summer,Summer 2010,1,1,1,First-Generation,In-State,Distant (100-300),0,0,1,Single Factor
7894858,18,F,BGD 1,Y,N,Early Childhood Education,N,,,,200908,COMM 1110,D,SOCI 1101,D,HIST 1112,C,ENGL 1101,B,ITDS 2749,B,,,201002,BIOL 1225K,F,HIST 2112,F,CPSC 1105,C,ENGL 1102,B,,,,,On Campus,0,150.0,2.53,SCHOOL 19,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,15,15,16.0,9.0,129540,1025700,896160,0.0,1,On Track (15+ hrs),1,Failing (D/F),0,Manageable (<$469k),0,1,2-Moderate Risk,Q1-Lowest,,1,High EFC (>$810k),High EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.14936149361493614,1.276714495265563,High Stress,12000,12000,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-6.0,Major Drop (>3 hrs),2009,8,Summer,Summer 2009,0,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
8007814,18,F,BGD 3,Y,N,Communication,N,,920.0,910.0,200908,CPSC 1105,D,MUSC 1100,D,COMM 1110I,C,ENGL 1101I,C,,,,,201002,ENGL 1102,F,HIST 1111,F,ENVS 1105,C,,,,,,,Off Campus,0,0.0,2.37,SCHOOL 34,2.0,High School,2.0,High School,B,Bachelors,15,15,12.0,6.0,1299180,1417380,118200,727380.0,1,On Track (15+ hrs),1,Failing (D/F),1,Extreme (>$469k),0,2,3-High Risk,Q1-Lowest,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Extreme (>$469k),Q2-Low Need,Q3-Moderate Unmet,Very Expensive,0.6817696710973125,0.01970019700197002,1.6620694740953423,Severe Stress,12000,12000,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-9.0,Major Drop (>3 hrs),2009,8,Summer,Summer 2009,1,1,1,First-Generation,In-State,Local (<25 mi),0,0,1,Single Factor
7934604,18,F,BGD 3,Y,N,Psychology,N,20.0,,950.0,201008,CPSC 1105,D,BIOL 1125,D,ANTH 1105,C,PSYC 1101,C,COMM 1110,A,,,201102,THEA 1100,F,POLS 1101,F,,,,,,,,,Off Campus,1,0.0,2.1,SCHOOL 14,4.0,Other/Unknown,2.0,High School,B,Bachelors,19,15,12.0,2.0,0,0,356100,0.0,1,On Track (15+ hrs),1,Failing (D/F),0,Manageable (<$469k),0,1,2-Moderate Risk,Q1-Lowest,Q2-Below Avg,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.05935059350593506,1.366725395374564,High Stress,12000,0,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-13.0,Major Drop (>3 hrs),2010,8,Summer,Summer 2010,0,1,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
7776740,18,F,BGD 1,Y,N,Art,N,22.0,1030.0,1030.0,200508,ENGL 1101,D,MATH 1111,D,,,,,,,,,200602,CPSC 1301,F,HIST 2111,F,COMM 1110,B,,,,,,,On Campus,1,0.0,2.86,SCHOOL 130,2.0,High School,2.0,High School,B,Bachelors,12,6,15.0,9.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q1-Lowest,Q3-Above Avg,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,3.0,Minor Increase (1-3),2005,8,Summer,Summer 2005,1,1,1,First-Generation,In-State,Local (<25 mi),0,0,1,Single Factor
8015903,18,F,BGD 3,Y,N,Pre-Business,N,,950.0,950.0,200908,ENGL 1101,D,HIST 1111,D,MATH 1111,D,COMM 1110,B,,,,,201002,HIST 2112,F,MATH 1125,F,ENGL 1102,D,POLS 1101,D,THEA 1100,B,,,On Campus,0,138.0,2.75,SCHOOL 61,4.0,Other/Unknown,4.0,Other/Unknown,B,Bachelors,15,15,15.0,9.0,1153380,1418100,264720,645660.0,1,On Track (15+ hrs),1,Failing (D/F),1,Extreme (>$469k),0,2,3-High Risk,Q1-Lowest,Q2-Below Avg,1,Lower/Middle EFC,Lower/Middle EFC / Extreme (>$469k),Q2-Low Need,Q3-Moderate Unmet,Very Expensive,0.6530428876955721,0.044120441204412046,1.60892244649116,Severe Stress,12000,12000,1,Full-Time (≥12 hrs),Full Load (15-17),1,Enrolled 2nd Term,True,-6.0,Major Drop (>3 hrs),2009,8,Summer,Summer 2009,0,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7945999,18,M,BGD 3,Y,N,Political Science,N,,490.0,,200708,HIST 2111,D,POLS 1101,D,ENGL 1101,C,,,,,,,200802,COMM 1110,F,MATH 1111,F,ENGL 1102,D,MUSC 1100,D,HIST 2112,C,,,On Campus,0,150.0,2.33,SCHOOL 38,,No Information,3.0,College/Beyond,B,Bachelors,13,13,18.0,12.0,860520,902760,42240,391920.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),0,1,2-Moderate Risk,Q1-Lowest,,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q2-Low Need,Q3-Moderate Unmet,Expensive,0.5638464361493455,0.007040070400704007,1.5568063657486415,Severe Stress,12000,12000,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,-1.0,Minor Drop (1-3),2007,8,Summer,Summer 2007,0,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7960521,18,F,BGD 3,Y,N,Psychology,N,,470.0,,200808,HIST 2111,D,MUSC 1100,D,SPAN 1001,D,ENGL 1101,C,,,,,200902,ENGL 1102,F,HIST 2111,F,MATH 1101,F,PSYC 1101,F,,,,,Off Campus,1,0.0,2.75,SCHOOL 13,4.0,Other/Unknown,3.0,College/Beyond,B,Bachelors,13,4,15.0,3.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q1-Lowest,,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,0,Part-Time (<12 hrs),Critical (<6 hrs),1,Enrolled 2nd Term,True,-1.0,Minor Drop (1-3),2008,8,Summer,Summer 2008,0,0,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
7870780,18,F,BGD 1,Y,N,Undeclared,N,,1030.0,1030.0,200708,HIST 2112,D,MATH 1111,D,THEA 1100,D,,,,,,,200802,COMM 1110,F,THEA 1100,F,ENGL 2136,D,POLS 1101,C,,,,,Off Campus,1,69.0,2.69,SCHOOL 17,3.0,College/Beyond,,No Information,B,Bachelors,14,2,12.0,6.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q1-Lowest,Q3-Above Avg,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,0,Part-Time (<12 hrs),Critical (<6 hrs),1,Enrolled 2nd Term,True,4.0,Major Increase (>3),2007,8,Summer,Summer 2007,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7939148,18,M,BGD 3,Y,N,Music Performance,N,,880.0,870.0,200908,ARTH 1100,F,ENGL 1101,D,HIST 2111,D,MATH 1111,D,,,,,201002,ARTH 1100,F,MATH 1111,F,HIST 2111,D,POLS 1101,C,ENGL 1101,B,,,Off Campus,1,0.0,,SCHOOL 98,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,12,0,15.0,6.0,290880,955500,664620,80880.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q2-Low Unmet,Very Affordable,0.4545074896334699,0.11077110771107711,1.3437363819223926,High Stress,12000,0,0,Part-Time (<12 hrs),Critical (<6 hrs),1,Enrolled 2nd Term,True,6.0,Major Increase (>3),2009,8,Summer,Summer 2009,0,0,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
8030233,18,M,BGD 6,Y,N,Psychology,N,,880.0,870.0,201008,BIOL 1215K,F,MATH 1101,D,ENGL 1101,B,,,,,,,201102,ECON 2105,F,HIST 1111,F,POLS 1101,F,PSYC 1101,D,,,,,Off Campus,1,0.0,3.0,SCHOOL 1,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,13,9,12.0,0.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q2-Below Avg,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,-9.0,Major Drop (>3 hrs),2010,8,Summer,Summer 2010,0,0,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
7803552,17,F,BGD 3,Y,N,Nursing,N,,920.0,910.0,200708,CHEM 1151,F,CHEM 1151L,D,ENGL 1101,C,MUSC 1100,C,,,,,200802,COMM 1110,F,ECON 2105,F,ENGL 1102,D,HIST 2112,D,ITDS 2735,B,ITDS 2749,A,On Campus,1,222.0,2.35,SCHOOL 92,2.0,High School,3.0,College/Beyond,B,Bachelors,15,12,17.0,5.0,0,902760,2412780,-60000.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),0,1,2-Moderate Risk,Q1-Lowest,Q1-Lowest,1,High EFC (>$810k),High EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.404984371111233,0.4021340213402134,1.0028503497710197,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,-7.0,Major Drop (>3 hrs),2007,8,Summer,Summer 2007,1,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7910727,18,F,BGD 3,Y,N,Biology,N,,,,200908,CHEM 1211,F,CHEM 1211L,D,ENGL 1101,C,,,,,,,201002,ENGL 1102,F,MATH 1111,F,BIOL 1215K,D,,,,,,,On Campus,1,0.0,3.61,SCHOOL 399,4.0,Other/Unknown,4.0,Other/Unknown,B,Bachelors,14,7,12.0,6.0,1383900,1418100,34200,261480.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q4-Highest,,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q2-Low Need,Q3-Moderate Unmet,Affordable,0.517993259118961,0.0057000570005700055,1.512293202118391,Severe Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,-1.0,Minor Drop (1-3),2009,8,Summer,Summer 2009,0,0,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
7892205,18,M,BGD 1,Y,N,Biology,N,,960.0,950.0,200908,CHEM 1211,F,ITDS 2748,D,CHEM 1211L,C,ENGL 1101,B,,,,,201002,ENGL 1102,F,MATH 1111,F,THEA 1100,D,HIST 2111,C,,,,,Off Campus,1,69.0,3.2,SCHOOL 10,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,12,5,14.0,8.0,1102740,1417380,314640,576300.0,0,Behind (<15 hrs),1,Failing (D/F),1,Extreme (>$469k),1,3,4-Critical Risk,Q2-Below Avg,Q2-Below Avg,0,Lower/Middle EFC,Lower/Middle EFC / Extreme (>$469k),Q2-Low Need,Q3-Moderate Unmet,Very Expensive,0.6286609775543004,0.052440524405244056,1.5762204531490562,Severe Stress,12000,0,0,Part-Time (<12 hrs),Critical (<6 hrs),1,Enrolled 2nd Term,True,3.0,Minor Increase (1-3),2009,8,Summer,Summer 2009,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
8016344,19,M,BGD 3,Y,N,Music Performance,N,,,,200608,COMM 1110,F,POLS 2401,D,ENGL 1101,C,,,,,,,200702,MATH 1111,F,MUSC 1100,F,ECON 2105,D,ENGL 1102,D,,,,,Off Campus,1,150.0,2.61,SCHOOL 121,3.0,College/Beyond,2.0,High School,B,Bachelors,13,8,14.0,8.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q1-Lowest,,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,0.0,Stable (±1),2006,8,Summer,Summer 2006,0,1,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7994754,17,F,BGD 4,Y,N,Early Childhood Education,N,21.0,,990.0,200708,COMM 1110,F,ENGL 1101,D,,,,,,,,,200802,COMM 1110,F,ENGL 1101,F,MUSC 1100,F,HIST 2111,D,,,,,Off Campus,0,138.0,2.43,SCHOOL 30,,No Information,,No Information,B,Bachelors,15,3,12.0,3.0,0,259680,0,-120000.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q1-Lowest,Q2-Below Avg,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.3838927533419668,0.0,1.383892753341967,High Stress,12000,12000,0,Part-Time (<12 hrs),Critical (<6 hrs),1,Enrolled 2nd Term,True,0.0,Stable (±1),2007,8,Summer,Summer 2007,0,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7975892,17,F,BGD 3,Y,N,Early Childhood Education,N,,,,200808,COMM 1110,F,ENGL 1101,D,HIST 2112,D,,,,,,,200902,MATH 1111,F,POLS 1101,F,,,,,,,,,Off Campus,0,0.0,2.87,SCHOOL 34,3.0,College/Beyond,,No Information,B,Bachelors,15,8,12.0,2.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q1-Lowest,,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,12000,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,-6.0,Major Drop (>3 hrs),2008,8,Summer,Summer 2008,0,0,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
7997534,17,M,BGD 1,Y,N,Undeclared,N,,1070.0,1070.0,200808,COMM 1110,F,ASTR 1105,D,ECON 2105,C,,,,,,,200902,HIST 1111,F,HIST 2112,F,POLS 1101,B,,,,,,,Off Campus,1,69.0,3.75,SCHOOL 119,,No Information,,No Information,B,Bachelors,12,9,13.0,7.0,0,403680,0,-347580.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q4-Highest,Q3-Above Avg,0,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.3038922471431404,0.0,1.3038922471431404,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,-2.0,Minor Drop (1-3),2008,8,Summer,Summer 2008,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7951018,17,M,BGD 1,Y,N,Undeclared,N,,970.0,950.0,201008,ECON 2105,F,ENGL 1101,D,HIST 2111,C,,,,,,,201102,HIST 1111,F,HIST 2112,F,MUSC 1100,A,,,,,,,On Campus,0,150.0,2.33,SCHOOL 95,2.0,High School,3.0,College/Beyond,B,Bachelors,12,9,11.0,5.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q1-Lowest,Q2-Below Avg,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,12000,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,-4.0,Major Drop (>3 hrs),2010,8,Summer,Summer 2010,1,0,0,Continuing-Generation,In-State,Distant (100-300),0,0,0,No Disadvantage
7944237,18,M,BGD 1,Y,N,Undeclared,N,,1180.0,1190.0,200908,ENGL 1101,F,HIST 1112,D,SOCI 1101,A,,,,,,,201002,MATH 1111,F,POLS 1101,F,ARTH 1100,B,ENGL 1101,B,,,,,Off Campus,1,0.0,2.53,SCHOOL 10,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,12,9,12.0,6.0,458460,955500,365100,353460.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q1-Lowest,Q4-Highest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q3-Moderate Unmet,Expensive,0.550326709159246,0.06085060850608506,1.489476100653161,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,-3.0,Major Drop (>3 hrs),2009,8,Summer,Summer 2009,0,0,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
8036359,18,F,BGD 1,Y,N,History,Art History,,1070.0,1070.0,200608,HIST 2111,F,COMM 1110,D,ARTH 1100,C,ENGL 1101,C,,,,,200702,ENGL 1102,F,MATH 1101,F,HIST 2112,C,,,,,,,Off Campus,1,69.0,2.93,SCHOOL 130,3.0,College/Beyond,2.0,High School,B,Bachelors,16,9,12.0,0.0,974400,1171380,196980,570240.0,0,Behind (<15 hrs),1,Failing (D/F),1,Extreme (>$469k),1,3,4-Critical Risk,Q2-Below Avg,Q3-Above Avg,0,Lower/Middle EFC,Lower/Middle EFC / Extreme (>$469k),Q2-Low Need,Q3-Moderate Unmet,Very Expensive,0.6265307241596045,0.03283032830328303,1.5937003958563216,Severe Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,-9.0,Major Drop (>3 hrs),2006,8,Summer,Summer 2006,0,1,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
7809439,20,M,BGD 3,N,N,Pre-Business,N,21.0,,990.0,200908,HIST 2112,F,ARTH 1100,D,ECON 2105,D,,,,,,,201002,ENGL 1101,F,HIST 2111,F,,,,,,,,,Off Campus,1,0.0,2.4,SCHOOL 15,2.0,High School,3.0,College/Beyond,B,Bachelors,9,9,10.0,0.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q1-Lowest,Q2-Below Avg,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,-9.0,Major Drop (>3 hrs),2009,8,Summer,Summer 2009,1,0,0,Continuing-Generation,Out-of-State,Local (<25 mi),0,1,1,Single Factor
7983491,18,F,BGD 1,Y,N,Criminal Justice,N,20.0,,950.0,200908,MATH 1101,F,ENGL 1101I,D,COMM 1110I,C,,,,,,,201002,ARTH 1100,F,BIOL 1125,F,SOCI 1101,F,ANTH 1105I,D,CPSC 1105,C,,,Off Campus,1,0.0,2.6,SCHOOL 1,2.0,High School,3.0,College/Beyond,B,Bachelors,15,12,15.0,6.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),0,1,2-Moderate Risk,Q1-Lowest,Q2-Below Avg,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,0,1,Full-Time (≥12 hrs),Standard (12-14),1,Enrolled 2nd Term,True,-6.0,Major Drop (>3 hrs),2009,8,Summer,Summer 2009,1,0,0,Continuing-Generation,In-State,Local (<25 mi),0,0,0,No Disadvantage
7994146,18,M,BGD 1,Y,N,Psychology,N,19.0,,910.0,201008,MATH 1113,F,BIOL 1215K,D,MUSC 1100,C,SPAN 1001,C,,,,,201102,HIST 1111,F,SPAN 1002,F,MATH 1111,C,PSYC 1101,C,,,,,On Campus,0,69.0,3.0,SCHOOL 34,2.0,High School,2.0,High School,B,Bachelors,13,10,14.0,8.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q2-Below Avg,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,12000,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,-2.0,Minor Drop (1-3),2010,8,Summer,Summer 2010,1,1,1,First-Generation,In-State,Regional (25-100),0,0,1,Single Factor
7984984,18,M,BGD 1,Y,N,Music,N,19.0,930.0,910.0,200508,MUSC 1100,F,COMM 1110,D,ENGL 1101,C,,,,,,,200602,ENGL 1102,F,POLS 1101,F,MUSC 1100,C,,,,,,,Off Campus,0,69.0,2.38,SCHOOL 10,3.0,College/Beyond,3.0,College/Beyond,B,Bachelors,13,8,13.0,5.0,0,0,0,0.0,0,Behind (<15 hrs),1,Failing (D/F),0,Manageable (<$469k),1,2,3-High Risk,Q1-Lowest,Q1-Lowest,1,Lower/Middle EFC,Lower/Middle EFC / Manageable (<$469k),Q1-Lowest Need,Q1-Lowest Unmet,Very Affordable,0.42607598888049913,0.0,1.4260759888804992,High Stress,12000,12000,0,Part-Time (<12 hrs),Part-Time (6-11),1,Enrolled 2nd Term,True,-3.0,Major Drop (>3 hrs),2005,8,Summer,Summer 2005,0,0,0,Continuing-Generation,In-State,Regional (25-100),0,0,0,No Disadvantage
